"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"1942";0;0;0;0;0;0;0;2;2
"1943";0;0;0;5;5;5;5;5;5
"1944";0;0;0;0;0;0;0;0;1
"1945";0;0;0;0;0;0;0;0;1
"1946";0;0;0;0;0;0;0;2;2
"1947";0;0;0;0;0;0;0;2;2
"1948";0;0;0;0;0;0;0;0;1
"1949";0;0;0;5;5;5;5;5;5
"1950";0;0;0;0;0;0;0;0;1
"1951";0;0;0;0;0;0;0;0;1
"1952";0;0;0;0;0;0;0;0;1
"1953";0;0;0;0;0;0;0;0;1
"1954";0;0;0;5;5;5;5;5;5
"1955";0;0;0;0;0;0;0;0;1
"1956";0;0;0;0;0;0;0;0;0
"1957";0;0;0;0;0;0;0;2;2
"1958";0;0;0;0;0;0;0;0;1
"1959";0;0;0;0;0;0;0;0;1
"1960";0;0;0;0;0;0;0;0;0
"1961";0;0;0;0;0;0;0;0;1
"1962";0;0;0;0;0;0;0;2;2
"1963";0;0;0;0;0;0;0;2;2
"1964";0;0;0;0;0;0;0;0;1
"1965";0;0;0;0;0;0;0;0;1
"1966";0;0;0;0;0;0;0;0;1
"1967";0;0;0;0;0;0;0;0;1
"1968";0;0;0;5;5;5;5;5;5
"1969";0;0;0;0;0;0;0;0;1
"1970";0;0;0;0;0;0;0;0;1
"1971";0;0;0;0;0;0;0;0;1
"1972";0;0;0;0;0;0;0;0;0
"1973";0;0;0;0;0;0;0;0;1
"1974";0;0;0;0;0;0;0;2;2
"1975";0;0;0;0;0;0;0;0;1
"1976";0;0;0;0;0;0;0;0;0
"1977";0;0;0;0;0;0;0;0;0
"1978";0;0;0;0;0;0;0;0;1
"1979";0;0;0;0;4;4;4;4;4
"1980";0;0;0;5;5;5;5;5;5
"1981";0;0;0;0;0;0;0;0;1
"1982";0;0;0;0;0;0;0;0;1
"1983";0;0;0;0;0;0;0;0;1
"1984";0;0;0;0;0;0;0;0;1
"1985";0;0;0;0;0;0;0;0;1
"1986";0;0;0;0;0;0;0;2;2
"1987";0;0;0;5;5;5;5;5;5
"1988";0;0;0;0;0;0;0;0;0
"1989";0;0;0;0;0;0;0;0;1
"1990";0;0;0;5;5;5;5;5;5
"1991";0;0;0;0;0;0;0;2;2
"1992";0;0;0;5;5;5;5;5;5
"1993";0;0;0;0;0;0;0;2;2
"1994";0;0;0;0;0;0;0;2;2
"1995";0;0;0;0;4;4;4;4;4
"1996";0;0;0;0;0;0;0;0;1
"1997";0;0;0;0;0;0;0;0;0
"1998";0;0;0;0;0;0;0;0;1
"1999";0;0;0;0;0;0;0;2;2
"2000";0;0;0;0;0;0;0;0;1
"2001";0;0;0;5;5;5;5;5;5
"2002";0;0;0;5;5;5;5;5;5
"2003";0;0;0;5;5;5;5;5;5
"2004";0;0;0;5;5;5;5;5;5
"2005";0;0;0;5;5;5;5;5;5
"2006";0;0;0;5;5;5;5;5;5
"2007";0;0;0;0;0;0;0;0;1
"2008";0;0;0;0;0;0;0;0;1
"2009";0;0;0;5;5;5;5;5;5
"2010";0;0;0;5;5;5;5;5;5
"2011";0;0;0;5;5;5;5;5;5
"2012";0;0;0;0;0;0;0;0;1
"2013";0;0;0;5;5;5;5;5;5
"2014";0;0;0;5;5;5;5;5;5
"2015";0;0;0;5;5;5;5;5;5
"2016";0;0;0;0;0;0;0;0;1
"2017";0;0;0;0;0;0;0;0;1
"2018";0;0;0;0;0;0;0;0;1
"2019";0;0;0;0;0;0;0;0;1
"2020";0;0;0;0;0;0;0;0;1
"2021";0;0;0;5;5;5;5;5;5
"2022";0;0;0;0;0;0;0;0;1
"2023";0;0;0;0;0;0;0;0;1
"2024";0;0;0;0;0;0;0;0;1
"2025";0;0;0;0;0;0;0;0;1
"2026";0;0;0;0;0;0;0;0;1
"2027";0;0;0;0;0;0;0;0;1
"2028";0;0;0;0;0;0;0;0;0
"2029";0;0;0;0;0;0;0;2;2
"2030";0;0;0;0;0;0;0;2;2
"2031";0;0;0;0;0;0;0;0;1
"2032";0;0;0;0;4;4;4;4;4
"2033";0;0;0;0;0;0;0;0;1
"2034";0;0;0;0;0;0;0;0;1
"2035";0;0;0;0;4;4;4;4;4
"2036";0;0;0;5;5;5;5;5;5
"2037";0;0;0;5;5;5;5;5;5
"2038";0;0;0;0;0;0;3;3;3
"2039";0;0;0;0;0;0;0;0;1
"2040";0;0;0;0;0;0;0;2;2
"2041";0;0;0;0;0;0;0;0;1
"2042";0;0;0;5;5;5;5;5;5
"2043";0;0;0;0;0;0;0;0;1
"2044";0;0;0;0;4;4;4;4;4
"2045";0;0;0;0;4;4;4;4;4
"2046";0;0;0;5;5;5;5;5;5
"2047";0;0;0;5;5;5;5;5;5
"2048";0;0;0;0;0;0;0;2;2
"2049";0;0;0;0;0;0;0;0;0
"2050";0;0;0;0;0;0;0;0;1
"2051";0;0;0;0;0;0;0;0;0
"2052";0;0;0;0;0;0;0;0;1
"2053";0;0;0;0;0;0;0;0;0
"2054";0;0;0;0;4;4;4;4;4
"2055";0;0;0;0;0;0;0;0;1
"2056";0;0;0;0;0;0;0;0;1
"2057";0;0;0;0;0;0;0;0;0
"2058";0;0;0;0;0;0;0;2;2
"2059";0;0;0;0;0;0;0;0;1
"2060";0;0;0;0;0;0;0;0;0
"2061";0;0;0;0;0;0;0;0;0
"2062";0;0;0;0;0;0;0;0;1
"2063";0;0;0;0;0;0;0;0;1
"2064";0;0;0;0;0;0;0;0;1
"2065";0;0;0;0;0;0;3;3;3
"2066";0;0;0;5;5;5;5;5;5
"2067";0;0;0;0;0;0;0;2;2
"2068";0;0;0;0;4;4;4;4;4
"2069";0;0;0;0;0;0;0;0;1
"2070";0;0;0;5;5;5;5;5;5
"2071";0;0;0;0;0;0;0;0;0
"2072";0;0;0;0;0;0;0;0;0
"2073";0;0;0;5;5;5;5;5;5
"2074";0;0;0;0;0;0;0;0;0
"2075";0;0;0;0;0;0;0;0;0
"2076";0;0;0;5;5;5;5;5;5
"2077";0;0;0;0;0;0;0;0;1
"2078";0;0;0;5;5;5;5;5;5
"2079";0;0;0;5;5;5;5;5;5
"2080";0;0;0;0;0;0;0;0;0
"2081";0;0;0;0;0;0;0;0;0
"2082";0;0;0;0;0;0;0;0;0
"2083";0;0;0;0;4;4;4;4;4
"2084";0;0;0;0;0;0;0;0;1
"2085";0;0;0;0;0;0;0;0;0
"2086";0;0;0;5;5;5;5;5;5
"2087";0;0;0;0;0;0;0;0;0
"2088";0;0;0;0;4;4;4;4;4
"2089";0;0;0;5;5;5;5;5;5
"2090";0;0;0;0;0;0;0;0;1
"2091";0;0;0;0;0;0;0;0;1
"2092";0;0;0;5;5;5;5;5;5
"2093";0;0;0;5;5;5;5;5;5
"2094";0;0;0;5;5;5;5;5;5
"2095";0;0;0;0;0;0;0;0;1
"2096";0;0;0;0;0;0;0;2;2
"2097";0;0;0;0;0;0;0;2;2
"2098";0;0;0;0;0;0;0;0;0
"2099";0;0;0;5;5;5;5;5;5
"2100";0;0;0;0;0;0;0;0;0
"2101";0;0;0;5;5;5;5;5;5
"2102";0;0;0;5;5;5;5;5;5
"2103";0;0;0;0;0;0;0;0;0
"2104";0;0;0;5;5;5;5;5;5
"2105";0;0;0;5;5;5;5;5;5
"2106";0;0;0;5;5;5;5;5;5
"2107";0;0;0;5;5;5;5;5;5
"2108";0;0;0;5;5;5;5;5;5
"2109";0;0;0;0;0;0;0;0;1
"2110";0;0;0;0;0;0;0;0;0
"2111";0;0;0;5;5;5;5;5;5
"2112";0;0;0;5;5;5;5;5;5
"2113";0;0;0;0;4;4;4;4;4
"2114";0;0;0;0;0;0;0;0;0
"2115";0;0;0;0;0;0;0;0;1
"2116";0;0;0;0;0;0;0;0;1
"2117";0;0;0;0;0;0;0;2;2
"2118";0;0;0;0;0;0;0;2;2
"2119";0;0;0;0;0;0;0;0;0
"2120";0;0;0;0;0;0;0;0;0
"2121";0;0;0;5;5;5;5;5;5
"2122";0;0;0;0;0;0;0;2;2
"2123";0;0;0;0;0;0;0;0;0
"2124";0;0;0;0;4;4;4;4;4
"2125";0;0;0;0;0;0;0;0;0
"2126";0;0;0;0;0;0;0;0;0
"2127";0;0;0;0;4;4;4;4;4
"2128";0;0;0;0;0;0;0;0;1
"2129";0;0;0;0;0;0;0;2;2
"2130";0;0;0;0;4;4;4;4;4
"2131";0;0;0;0;0;0;0;0;1
"2132";0;0;0;0;0;0;0;0;1
"2133";0;0;0;0;0;0;0;0;1
"2134";0;0;0;0;0;0;0;0;1
"2135";0;0;0;0;0;0;0;0;1
"2136";0;0;0;0;0;0;0;0;1
"2137";0;0;0;0;0;0;0;0;1
"2138";0;0;0;0;0;0;0;0;1
"2139";0;0;0;0;0;0;0;0;1
"2140";0;0;0;0;4;4;4;4;4
"2141";0;0;0;0;4;4;4;4;4
"2142";0;0;0;0;0;0;0;0;0
"2143";0;0;0;0;0;0;0;0;0
"2144";0;0;0;0;0;0;0;0;1
"2145";0;0;0;5;5;5;5;5;5
"2146";0;0;0;0;0;0;0;0;1
"2147";0;0;0;0;0;0;0;0;1
"2148";0;0;0;0;0;0;0;2;2
"2149";0;0;0;0;0;0;0;2;2
"2150";0;0;0;0;0;0;0;0;1
"2151";0;0;0;0;0;0;0;2;2
"2152";0;0;0;0;4;4;4;4;4
"2153";0;0;0;0;0;0;0;0;1
"2154";0;0;0;0;0;0;0;0;1
"2155";0;0;0;0;0;0;0;0;0
"2156";0;0;0;0;0;0;3;3;3
"2157";0;0;0;0;0;0;0;0;1
"2158";0;0;0;0;0;0;0;0;1
"2159";0;0;0;0;0;0;0;0;1
"2160";0;0;0;0;0;0;0;2;2
"2161";0;0;0;5;5;5;5;5;5
"2162";0;0;0;0;0;0;0;0;1
"2163";0;0;0;0;0;0;0;0;1
"2164";0;0;0;0;0;0;0;0;0
"2165";0;0;0;0;0;0;0;0;0
"2166";0;0;0;0;0;0;0;0;0
"2167";0;0;0;0;0;0;0;0;0
"2168";0;0;0;0;4;4;4;4;4
"2169";0;0;0;0;0;0;0;0;0
"2170";0;0;0;0;0;0;0;2;2
"2171";0;0;0;0;0;0;0;2;2
"2172";0;0;0;0;4;4;4;4;4
"2173";0;0;0;0;0;0;0;2;2
"2174";0;0;0;0;0;0;0;0;0
"2175";0;0;0;0;4;4;4;4;4
"2176";0;0;0;5;5;5;5;5;5
"2177";0;0;0;0;4;4;4;4;4
"2178";0;0;0;5;5;5;5;5;5
"2179";0;0;0;0;0;0;0;0;0
"2180";0;0;0;0;0;0;0;0;0
"2181";0;0;0;0;0;0;3;3;3
"2182";0;0;0;0;0;0;0;0;1
"2183";0;0;0;0;0;0;0;0;1
"2184";0;0;0;0;0;0;0;0;1
"2185";0;0;0;0;0;0;0;0;0
"2186";0;0;0;0;0;0;0;0;0
"2187";0;0;0;0;0;0;0;0;1
"2188";0;0;0;0;0;0;0;2;2
"2189";0;0;0;0;0;0;0;0;1
"2190";0;0;0;0;0;0;0;0;1
"2191";0;0;0;0;0;0;0;0;1
"2192";0;0;0;5;5;5;5;5;5
"2193";0;0;0;5;5;5;5;5;5
"2194";0;0;0;0;4;4;4;4;4
"2195";0;0;0;0;0;0;0;2;2
"2196";0;0;0;5;5;5;5;5;5
"2197";0;0;0;0;0;0;0;2;2
"2198";0;0;0;0;4;4;4;4;4
"2199";0;0;0;0;0;0;0;0;0
"2200";0;0;0;0;0;0;0;0;0
"2201";0;0;0;0;0;0;0;0;1
"2202";0;0;0;0;0;0;0;0;0
"2203";0;0;0;0;0;0;0;0;0
"2204";0;0;0;0;0;0;0;0;1
"2205";0;0;0;0;4;4;4;4;4
"2206";0;0;0;5;5;5;5;5;5
"2207";0;0;0;0;4;4;4;4;4
"2208";0;0;0;0;0;0;0;0;0
"2209";0;0;0;0;4;4;4;4;4
"2210";0;0;0;0;4;4;4;4;4
"2211";0;0;0;5;5;5;5;5;5
"2212";0;0;0;5;5;5;5;5;5
"2213";0;0;0;0;0;0;0;0;0
"2214";0;0;0;0;0;0;0;0;0
"2215";0;0;0;0;0;0;0;0;0
"2216";0;0;0;0;0;0;0;2;2
"2217";0;0;0;5;5;5;5;5;5
"2218";0;0;0;0;0;0;0;2;2
"2219";0;0;0;0;4;4;4;4;4
"2220";0;0;0;5;5;5;5;5;5
"2221";0;0;0;0;4;4;4;4;4
"2222";0;0;0;0;4;4;4;4;4
"2223";0;0;0;5;5;5;5;5;5
"2224";0;0;0;0;0;0;0;0;1
"2225";0;0;0;5;5;5;5;5;5
"2226";0;0;0;0;4;4;4;4;4
"2227";0;0;0;0;0;0;0;0;0
"2228";0;0;0;0;4;4;4;4;4
"2229";0;0;0;5;5;5;5;5;5
"2230";0;0;0;0;0;0;0;0;0
"2231";0;0;0;0;0;0;0;0;0
"2232";0;0;0;0;4;4;4;4;4
"2233";0;0;0;0;0;0;0;2;2
"2234";0;0;0;0;0;0;3;3;3
"2235";0;0;0;5;5;5;5;5;5
"2236";0;0;0;0;0;0;0;0;0
"2237";0;0;0;5;5;5;5;5;5
"2238";0;0;0;5;5;5;5;5;5
"2239";0;0;0;0;0;0;3;3;3
"2240";0;0;0;0;4;4;4;4;4
"2241";0;0;0;0;4;4;4;4;4
"2242";0;0;0;0;0;0;0;2;2
"2243";0;0;0;5;5;5;5;5;5
"2244";0;0;0;0;0;0;0;0;0
"2245";0;0;0;5;5;5;5;5;5
"2246";0;0;0;0;0;0;0;0;0
"2247";0;0;0;5;5;5;5;5;5
"2248";0;0;0;0;0;0;0;0;0
"2249";0;0;0;0;0;0;0;0;0
"2250";0;0;0;0;0;0;0;0;0
"2251";0;0;0;0;0;0;0;2;2
"2252";0;0;0;0;4;4;4;4;4
"2253";0;0;0;0;0;0;0;0;0
"2254";0;0;0;0;4;4;4;4;4
"2255";0;0;0;0;4;4;4;4;4
"2256";0;0;0;0;0;0;0;0;0
"2257";0;0;0;0;0;0;0;2;2
"2258";0;0;0;0;4;4;4;4;4
"2259";0;0;0;0;0;0;0;2;2
"2260";0;0;0;5;5;5;5;5;5
"2261";0;0;0;0;4;4;4;4;4
"2262";0;0;0;0;4;4;4;4;4
"2263";0;0;0;0;0;0;0;0;0
"2264";0;0;0;0;0;0;0;0;0
"2265";0;0;0;0;0;0;0;2;2
"2266";0;0;0;0;0;0;0;0;1
"2267";0;0;0;0;0;0;0;2;2
"2268";0;0;0;0;0;0;0;0;0
"2269";0;0;0;0;0;0;0;2;2
"2270";0;0;0;0;0;0;0;2;2
"2271";0;0;0;5;5;5;5;5;5
"2272";0;0;0;5;5;5;5;5;5
"2273";0;0;0;0;0;0;0;0;1
"2274";0;0;0;0;0;0;0;0;1
"2275";0;0;0;0;0;0;0;2;2
"2276";0;0;0;0;0;0;0;0;1
"2277";0;0;0;0;0;0;0;0;1
"2278";0;0;0;0;0;0;0;0;0
"2279";0;0;0;0;0;0;0;2;2
"2280";0;0;0;0;4;4;4;4;4
"2281";0;0;0;0;0;0;0;0;1
"2282";0;0;0;0;0;0;0;0;0
"2283";0;0;0;0;4;4;4;4;4
"2284";0;0;0;0;0;0;0;0;0
"2285";0;0;0;0;4;4;4;4;4
"2286";0;0;0;0;0;0;0;0;0
"2287";0;0;0;0;0;0;0;0;1
"2288";0;0;0;5;5;5;5;5;5
"2289";0;0;0;0;0;0;3;3;3
"2290";0;0;0;0;0;0;0;0;1
"2291";0;0;0;0;0;0;0;0;1
"2292";0;0;0;0;0;0;0;0;1
"2293";0;0;0;0;0;0;0;0;0
"2294";0;0;0;5;5;5;5;5;5
"2295";0;0;0;0;0;0;0;0;1
"2296";0;0;0;0;0;0;0;0;0
"2297";0;0;0;0;0;0;0;0;1
"2298";0;0;0;5;5;5;5;5;5
"2299";0;0;0;0;0;0;0;0;1
"2300";0;0;0;5;5;5;5;5;5
"2301";0;0;0;0;0;0;0;0;1
"2302";0;0;0;0;0;0;0;0;1
"2303";0;0;0;0;4;4;4;4;4
"2304";0;0;0;0;0;0;0;2;2
"2305";0;0;0;0;4;4;4;4;4
"2306";0;0;0;5;5;5;5;5;5
"2307";0;0;0;0;0;0;0;0;0
"2308";0;0;0;0;0;0;0;0;1
"2309";0;0;0;0;0;0;0;2;2
"2310";0;0;0;0;0;0;0;2;2
"2311";0;0;0;5;5;5;5;5;5
"2312";0;0;0;0;0;0;0;0;0
"2313";0;0;0;0;0;0;0;2;2
"2314";0;0;0;0;0;0;0;0;0
"2315";0;0;0;0;4;4;4;4;4
"2316";0;0;0;0;0;0;0;0;0
"2317";0;0;0;0;0;0;0;0;0
"2318";0;0;0;0;0;0;0;0;1
"2319";0;0;0;0;0;0;0;0;0
"2320";0;0;0;0;0;0;0;0;1
"2321";0;0;0;0;0;0;0;0;0
"2322";0;0;0;0;0;0;0;0;1
"2323";0;0;0;5;5;5;5;5;5
"2324";0;0;0;5;5;5;5;5;5
"2325";0;0;0;5;5;5;5;5;5
"2326";0;0;0;5;5;5;5;5;5
"2327";0;0;0;0;0;0;0;0;1
"2328";0;0;0;0;0;0;0;0;0
"2329";0;0;0;0;0;0;0;0;1
"2330";0;0;0;0;0;0;0;0;1
"2331";0;0;0;0;0;0;0;0;1
"2332";0;0;0;5;5;5;5;5;5
"2333";0;0;0;0;0;0;0;0;1
"2334";0;0;0;0;0;0;0;0;1
"2335";0;0;0;5;5;5;5;5;5
"2336";0;0;0;0;0;0;0;0;1
"2337";0;0;0;0;0;0;0;0;1
"2338";0;0;0;0;0;0;0;0;0
"2339";0;0;0;0;0;0;0;0;1
"2340";0;0;0;0;0;0;0;2;2
"2341";0;0;0;0;0;0;0;0;1
"2342";0;0;0;0;0;0;0;0;1
"2343";0;0;0;5;5;5;5;5;5
"2344";0;0;0;0;0;0;0;0;1
"2345";0;0;0;5;5;5;5;5;5
"2346";0;0;0;0;0;0;0;0;1
"2347";0;0;0;0;0;0;0;0;1
"2348";0;0;0;5;5;5;5;5;5
"2349";0;0;0;0;4;4;4;4;4
"2350";0;0;0;5;5;5;5;5;5
"2351";0;0;0;0;0;0;0;2;2
"2352";0;0;0;0;4;4;4;4;4
"2353";0;0;0;0;4;4;4;4;4
"2354";0;0;0;0;0;0;0;0;0
"2355";0;0;0;0;4;4;4;4;4
"2356";0;0;0;0;4;4;4;4;4
"2357";0;0;0;0;0;0;0;2;2
"2358";0;0;0;0;0;0;0;0;1
"2359";0;0;0;0;0;0;0;0;0
"2360";0;0;0;5;5;5;5;5;5
"2361";0;0;0;0;0;0;0;2;2
"2362";0;0;0;0;4;4;4;4;4
"2363";0;0;0;0;4;4;4;4;4
"2364";0;0;0;0;0;0;0;0;0
"2365";0;0;0;0;0;0;3;3;3
"2366";0;0;0;0;0;0;0;2;2
"2367";0;0;0;0;0;0;0;0;1
"2368";0;0;0;0;0;0;0;2;2
"2369";0;0;0;0;0;0;0;0;1
"2370";0;0;0;0;0;0;0;2;2
"2371";0;0;0;0;0;0;0;0;0
"2372";0;0;0;0;4;4;4;4;4
"2373";0;0;0;0;4;4;4;4;4
"2374";0;0;0;0;4;4;4;4;4
"2375";0;0;0;0;0;0;0;2;2
"2376";0;0;0;5;5;5;5;5;5
"2377";0;0;0;5;5;5;5;5;5
"2378";0;0;0;0;0;0;0;0;0
"2379";0;0;0;0;0;0;0;2;2
"2380";0;0;0;0;4;4;4;4;4
"2381";0;0;0;0;0;0;0;0;0
"2382";0;0;0;0;0;0;0;2;2
"2383";0;0;0;0;0;0;0;0;1
"2384";0;0;0;0;4;4;4;4;4
"2385";0;0;0;0;0;0;0;0;0
"2386";0;0;0;0;0;0;0;2;2
"2387";0;0;0;0;0;0;0;2;2
"2388";0;0;0;0;0;0;0;0;0
"2389";0;0;0;0;4;4;4;4;4
"2390";0;0;0;0;4;4;4;4;4
"2391";0;0;0;0;0;0;0;0;0
"2392";0;0;0;5;5;5;5;5;5
"2393";0;0;0;5;5;5;5;5;5
"2394";0;0;0;0;0;0;0;0;1
"2395";0;0;0;0;4;4;4;4;4
"2396";0;0;0;0;0;0;0;0;0
"2397";0;0;0;5;5;5;5;5;5
"2398";0;0;0;0;0;0;0;2;2
"2399";0;0;0;0;4;4;4;4;4
"2400";0;0;0;0;4;4;4;4;4
"2401";0;0;0;5;5;5;5;5;5
"2402";0;0;0;5;5;5;5;5;5
"2403";0;0;0;5;5;5;5;5;5
"2404";0;0;0;5;5;5;5;5;5
"2405";0;0;0;0;0;0;0;0;1
"2406";0;0;0;5;5;5;5;5;5
"2407";0;0;0;0;0;0;0;0;1
"2408";0;0;0;5;5;5;5;5;5
"2409";0;0;0;5;5;5;5;5;5
"2410";0;0;0;0;0;0;0;0;1
"2411";0;0;0;0;0;0;0;0;1
"2412";0;0;0;5;5;5;5;5;5
"2413";0;0;0;0;4;4;4;4;4
"2414";0;0;0;0;0;0;0;0;1
"2415";0;0;0;0;0;0;0;0;0
"2416";0;0;0;5;5;5;5;5;5
"2417";0;0;0;5;5;5;5;5;5
"2418";0;0;0;5;5;5;5;5;5
"2419";0;0;0;0;0;0;0;0;0
"2420";0;0;0;0;0;0;0;0;0
"2421";0;0;0;0;0;0;0;0;1
"2422";0;0;0;0;4;4;4;4;4
"2423";0;0;0;0;4;4;4;4;4
"2424";0;0;0;0;0;0;0;0;1
"2425";0;0;0;0;0;0;0;0;0
"2426";0;0;0;0;4;4;4;4;4
"2427";0;0;0;5;5;5;5;5;5
"2428";0;0;0;5;5;5;5;5;5
"2429";0;0;0;5;5;5;5;5;5
"2430";0;0;0;0;4;4;4;4;4
"2431";0;0;0;0;0;0;0;0;0
"2432";0;0;0;0;0;0;0;0;0
"2433";0;0;0;0;0;0;0;0;0
"2434";0;0;0;0;0;0;3;3;3
"2435";0;0;0;0;0;0;0;0;0
"2436";0;0;0;0;0;0;0;0;0
"2437";0;0;0;0;0;0;3;3;3
"2438";0;0;0;0;4;4;4;4;4
"2439";0;0;0;0;0;0;3;3;3
"2440";0;0;0;0;0;0;0;0;0
"2441";0;0;0;0;0;0;3;3;3
"2442";0;0;0;0;0;0;0;2;2
"2443";0;0;0;0;0;0;0;0;0
"2444";0;0;0;0;4;4;4;4;4
"2445";0;0;0;0;0;0;3;3;3
"2446";0;0;0;0;0;0;0;0;0
"2447";0;0;0;0;0;0;3;3;3
"2448";0;0;0;0;0;0;0;0;0
"2449";0;0;0;0;0;0;3;3;3
"2450";0;0;0;0;0;0;3;3;3
"2451";0;0;0;0;0;0;3;3;3
"2452";0;0;0;0;0;0;3;3;3
"2453";0;0;0;0;0;0;0;0;0
"2454";0;0;0;0;0;0;0;0;0
"2455";0;0;0;0;0;0;3;3;3
"2456";0;0;0;0;0;0;3;3;3
"2457";0;0;0;0;4;4;4;4;4
"2458";0;0;0;0;0;0;3;3;3
"2459";0;0;0;0;0;0;3;3;3
"2460";0;0;0;0;4;4;4;4;4
"2461";0;0;0;0;0;0;0;0;0
"2462";0;0;0;0;0;0;3;3;3
"2463";0;0;0;0;0;0;3;3;3
"2464";0;0;0;0;0;0;3;3;3
"2465";0;0;0;0;0;0;0;0;0
"2466";0;0;0;0;0;0;0;0;0
"2467";0;0;0;5;5;5;5;5;5
"2468";0;0;0;0;0;0;0;0;0
"2469";0;0;0;0;0;0;0;0;0
"2470";0;0;0;0;4;4;4;4;4
"2471";0;0;0;0;0;0;0;0;0
"2472";0;0;0;0;0;0;0;0;1
"2473";0;0;0;0;0;0;0;0;1
"2474";0;0;0;0;0;0;0;0;0
"2475";0;0;0;0;0;0;3;3;3
"2476";0;0;0;0;0;0;0;0;1
"2477";0;0;0;0;0;0;3;3;3
"2478";0;0;0;0;0;0;0;0;0
"2479";0;0;0;0;0;0;3;3;3
"2480";0;0;0;0;4;4;4;4;4
"2481";0;0;0;0;0;0;0;2;2
"2482";0;0;0;0;0;0;3;3;3
"2483";0;0;0;0;0;0;3;3;3
"2484";0;0;0;0;0;0;0;0;1
"2485";0;0;0;0;0;0;0;0;0
"2486";0;0;0;0;0;0;0;0;0
"2487";0;0;0;0;0;0;3;3;3
"2488";0;0;0;0;0;0;3;3;3
"2489";0;0;0;0;0;0;3;3;3
"2490";0;0;0;0;4;4;4;4;4
"2491";0;0;0;0;0;0;3;3;3
"2492";0;0;0;0;0;0;3;3;3
"2493";0;0;0;0;0;0;3;3;3
"2494";0;0;0;0;0;0;3;3;3
"2495";0;0;0;5;5;5;5;5;5
"2496";0;0;0;5;5;5;5;5;5
"2497";0;0;0;0;0;0;3;3;3
"2498";0;0;0;0;0;0;3;3;3
"2499";0;0;0;0;0;0;3;3;3
"2500";0;0;0;0;0;0;3;3;3
"2501";0;0;0;0;0;0;3;3;3
"2502";0;0;0;0;0;0;3;3;3
"2503";0;0;0;0;0;0;3;3;3
"2504";0;0;0;0;0;0;3;3;3
"2505";0;0;0;0;0;0;3;3;3
"2506";0;0;0;0;0;0;3;3;3
"2507";0;0;0;0;0;0;3;3;3
"2508";0;0;0;0;0;0;0;0;0
"2509";0;0;0;0;0;0;0;0;0
"2510";0;0;0;0;0;0;0;0;0
"2511";0;0;0;0;0;0;3;3;3
"2512";0;0;0;5;5;5;5;5;5
"2513";0;0;0;0;0;0;0;0;1
"2514";0;0;0;0;0;0;3;3;3
"2515";0;0;0;5;5;5;5;5;5
"2516";0;0;0;0;0;0;3;3;3
"2517";0;0;0;0;4;4;4;4;4
"2518";0;0;0;0;0;0;3;3;3
"2519";0;0;0;0;0;0;0;2;2
"2520";0;0;0;0;0;0;0;2;2
"2521";0;0;0;0;0;0;0;2;2
"2522";0;0;0;0;0;0;0;2;2
"2523";0;0;0;0;4;4;4;4;4
"2524";0;0;0;0;0;0;3;3;3
"2525";0;0;0;0;0;0;3;3;3
"2526";0;0;0;0;0;0;3;3;3
"2527";0;0;0;0;0;0;3;3;3
"2528";0;0;0;0;0;0;3;3;3
"2529";0;0;0;0;0;0;0;0;1
"2530";0;0;0;0;0;0;0;2;2
"2531";0;0;0;0;0;0;0;0;0
"2532";0;0;0;0;0;0;3;3;3
"2533";0;0;0;0;0;0;3;3;3
"2534";0;0;0;0;0;0;0;0;1
"2535";0;0;0;5;5;5;5;5;5
"2536";0;0;0;0;0;0;0;0;0
"2537";0;0;0;0;0;0;0;0;0
"2538";0;0;0;0;0;0;3;3;3
"2539";0;0;0;0;0;0;3;3;3
"2540";0;0;0;0;0;0;3;3;3
"2541";0;0;0;0;0;0;0;0;0
"2542";0;0;0;5;5;5;5;5;5
"2543";0;0;0;0;0;0;3;3;3
"2544";0;0;0;0;0;0;0;0;0
"2545";0;0;0;0;0;0;0;0;0
"2546";0;0;0;0;0;0;0;0;1
"2547";0;0;0;0;0;0;0;2;2
"2548";0;0;0;0;0;0;3;3;3
"2549";0;0;0;0;0;0;3;3;3
"2550";0;0;0;0;0;0;3;3;3
"2551";0;0;0;0;0;0;0;0;0
"2552";0;0;0;0;0;0;3;3;3
"2553";0;0;0;0;0;0;3;3;3
"2554";0;0;0;0;4;4;4;4;4
"2555";0;0;0;0;0;0;0;0;0
"2556";0;0;0;0;0;0;3;3;3
"2557";0;0;0;0;0;0;0;0;1
"2558";0;0;0;0;0;0;0;0;0
"2559";0;0;0;0;0;0;0;0;0
"2560";0;0;0;0;4;4;4;4;4
"2561";0;0;0;0;0;0;3;3;3
"2562";0;0;0;0;4;4;4;4;4
"2563";0;0;0;5;5;5;5;5;5
"2564";0;0;0;0;0;0;0;0;0
"2565";0;0;0;0;0;0;3;3;3
"2566";0;0;0;0;0;0;0;0;0
"2567";0;0;0;0;0;0;0;0;0
"2568";0;0;0;0;0;0;3;3;3
"2569";0;0;0;0;0;0;3;3;3
"2570";0;0;0;0;0;0;3;3;3
"2571";0;0;0;0;4;4;4;4;4
"2572";0;0;0;0;0;0;3;3;3
"2573";0;0;0;0;0;0;3;3;3
"2574";0;0;0;0;0;0;3;3;3
"2575";0;0;0;0;0;0;3;3;3
